"ID","Clee","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"8251022","01001327121000991000000000U7","LADRILLERA SANTILLAN",,"327121","Fabricación de ladrillos no refractarios","0 a 5 personas","CALLE","LOPEZ MATEOS","CALLE","LADRILLERAS","CALLE","CUMBRES","CALLE","ARCILLA","0","SN",,,"0",,"FRACCIONAMIENTO","LOTES DE ARELLANO",,,,"20340","01","AGUASCALIENTES","001","Aguascalientes","0992","Lotes de Arellano","1763","014",,,,"Fijo","21.79915414","-102.26809976","2019-11"
"47358","01007327121000031000000000U9","LADRILLERA SIN NOMBRE",,"327121","Fabricación de ladrillos no refractarios","6 a 10 personas","AVENIDA","UNIVERSIDAD","CALLE","JUAN PABLO II","CALLE","NINGUNO","CALLE","NINGUNO",,"SN",,,,,"COLONIA","INDEPENDENCIA",,,,"20410","01","AGUASCALIENTES","007","Rincón de Romos","0001","Rincón de Romos","0063","046","4651158143",,,"Fijo","22.2233115","-102.31659932","2014-12"
"7461144","01005327121000221000000000U0","LADRILLERA SIN NOMBRE",,"327121","Fabricación de ladrillos no refractarios","0 a 5 personas","CALLE","PRIMAVERA","CALLE","FRANCISCO I MADERO","CALLE","JOSEFA ORTIZ DE DOMINGUEZ","CALLE","FRANCISCO I MADERO",,"SN",,,,,"COLONIA","LOS RAMIREZ",,,,"20904","01","AGUASCALIENTES","005","Jesús María","0076","Los Ramírez","0035","006","4499115292",,,"Fijo","21.9717433","-102.32315669","2019-11"
"10084008","01007327121000091000000000U3","LADRILLERA SIN NOMBRE",,"327121","Fabricación de ladrillos no refractarios","0 a 5 personas","CALLE","FRANCISCO I MADERO","CALLE","VENUSTIANO CARRANZA","CALLE","NINGUNO","CALLE","NINGUNO",,"SN",,,,,"LOCALIDAD","SAN JACINTO",,,,"20425","01","AGUASCALIENTES","007","Rincón de Romos","0040","San Jacinto","028A","025",,,,"Fijo","22.34417876","-102.23320478","2024-11"
"8250265","01001327121000971000000000U9","LADRILLERA SIN NOMBRE",,"327121","Fabricación de ladrillos no refractarios","0 a 5 personas","CALLE","ADOBES","OTRO(ESPECIFIQUE)","NINGUNO","CALLE","BARRANCO","CALLE","CUÑAS",,"SN",,,,,"FRACCIONAMIENTO","LOTES DE ARELLANO",,,,"20340","01","AGUASCALIENTES","001","Aguascalientes","0992","Lotes de Arellano","1763","018",,,,"Fijo","21.79674876","-102.27331398","2019-11"
"9532057","01007327121000101000000000U0","LADRILLERA SIN NOMBRE",,"327121","Fabricación de ladrillos no refractarios","0 a 5 personas","CALLE","JUAN PABLO II","CALLE","JUAN PABLO II","AVENIDA","UNIVERSIDAD","CALLE","JUAN PABLO II",,"SN",,,,,"COLONIA","INDEPENDENCIA",,,,"20410","01","AGUASCALIENTES","007","Rincón de Romos","0001","Rincón de Romos","0063","046","4651124466",,,"Fijo","22.22246354","-102.31398435","2024-11"
"11326476","01005327121000331000000000U7","LADRILLERA SIN NOMBRE",,"327121","Fabricación de ladrillos no refractarios","0 a 5 personas","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","0","SN",,,,,"LOCALIDAD","RANCHO SECO",,,,"20916","01","AGUASCALIENTES","005","Jesús María","0001","Jesús María","0726","800",,,,"Fijo","21.98150453","-102.34662541","2024-11"
"10850216","01007327121000061000000000U6","LADRILLERA SIN NOMBRE",,"327121","Fabricación de ladrillos no refractarios","0 a 5 personas","CALLE","JUAN PABLO II","AVENIDA","UNIVERSIDAD","AVENIDA","UNIVERSIDAD","CALLE","JUAN PABLO II",,"SN",,,,,"COLONIA","INDEPENDENCIA",,,,"20410","01","AGUASCALIENTES","007","Rincón de Romos","0001","Rincón de Romos","0063","046","4651033826",,,"Fijo","22.223026","-102.31416117","2024-11"
"8251085","01001327121001111000000000U1","LADRILLERA SIN NOMBRE",,"327121","Fabricación de ladrillos no refractarios","0 a 5 personas","CALLE","CUÑAS","CALLE","LADRILLERAS","OTRO(ESPECIFIQUE)","NINGUNO","CALLE","CALLE DEL HORNO","25",,,,,,"FRACCIONAMIENTO","LOTES DE ARELLANO",,,,"20340","01","AGUASCALIENTES","001","Aguascalientes","0992","Lotes de Arellano","1763","013",,,,"Fijo","21.79531771","-102.27160055","2019-11"
"10563846","01005327121000431000000000U5","LADRILLERA SIN NOMBRE",,"327121","Fabricación de ladrillos no refractarios","0 a 5 personas","OTRO(ESPECIFIQUE)","NINGUNO","OTRO(ESPECIFIQUE)","NINGUNO","OTRO(ESPECIFIQUE)","NINGUNO","OTRO(ESPECIFIQUE)","NINGUNO","0","SN",,,,,"LOCALIDAD","COL GOBERNADORES",,,,"20916","01","AGUASCALIENTES","005","Jesús María","0001","Jesús María","0730","800","4494257785",,,"Fijo","21.98495736","-102.35698981","2024-11"
"9515029","01001327121001561000000000U7","LADRILLERA SIN NOMBRE",,"327121","Fabricación de ladrillos no refractarios","0 a 5 personas","CALLE","CUÑAS","CALLE","LADRILLERAS","OTRO(ESPECIFIQUE)","NINGUNO","CALLE","CALLE DEL HORNO","4",,,,,,"FRACCIONAMIENTO","LOTES DE ARELLANO",,,,"20340","01","AGUASCALIENTES","001","Aguascalientes","0992","Lotes de Arellano","1763","013",,,,"Fijo","21.79547057","-102.27241724","2024-11"
"7461145","01005327121000231000000000U9","LADRILLERA SIN NOMBRE",,"327121","Fabricación de ladrillos no refractarios","0 a 5 personas","OTRO(ESPECIFIQUE)","RIO","PRIVADA","CULEBRAS","PRIVADA","NINGUNO","CALLE","MIGUEL HIDALGO","0","SN",,,,,"COLONIA","LOS RAMIREZ",,,,"20904","01","AGUASCALIENTES","005","Jesús María","0076","Los Ramírez","0035","004","4491244093",,,"Fijo","21.97061342","-102.32946972","2019-11"
"10286403","01001327121001231000000000U7","LADRILLERA SIN NOMBRE",,"327121","Fabricación de ladrillos no refractarios","0 a 5 personas","CALLE","CUÑAS","CALLE","LADRILLERAS","OTRO(ESPECIFIQUE)","NINGUNO","CALLE","CALLE DEL HORNO","26",,,,,,"FRACCIONAMIENTO","LOTES DE ARELLANO",,,,"20340","01","AGUASCALIENTES","001","Aguascalientes","0992","Lotes de Arellano","1763","013",,,,"Fijo","21.79504789","-102.27020051","2024-11"
"7461148","01005327121000241000000000U8","LADRILLERA SIN NOMBRE",,"327121","Fabricación de ladrillos no refractarios","0 a 5 personas","PRIVADA","LOS CEDROS","PRIVADA","SAN PEDRO","PRIVADA","NINGUNO","CALLE","FRANCISCO I. MADERO","0","SN",,,,,"COLONIA","LOS VAZQUEZ",,,,"20904","01","AGUASCALIENTES","005","Jesús María","0076","Los Ramírez","0035","003","4492770308",,,"Fijo","21.97030257","-102.32625756","2019-11"
"11073788","01001327121001391000000000U9","LADRILLERA SIN NOMBRE",,"327121","Fabricación de ladrillos no refractarios","0 a 5 personas","CALLE","ARCILLA","CALLE","LADRILLERAS","CALLE","CUMBRES","CALLE","LOPEZ MATEOS",,"SN",,,,,"FRACCIONAMIENTO","LOTES DE ARELLANO",,,,"20340","01","AGUASCALIENTES","001","Aguascalientes","0992","Lotes de Arellano","1763","014",,,,"Fijo","21.7982084","-102.26911836","2024-11"
"10338802","01005327121000401000000000U8","LADRILLERA SIN NOMBRE",,"327121","Fabricación de ladrillos no refractarios","0 a 5 personas","CALLE","MIGUEL HIDALGO","PRIVADA","SAN NICOLAS","OTRO(ESPECIFIQUE)","CAMINO","CALLE","FRANCISCO I. MADERO","0","SN",,,,,"COLONIA","LOS RAMIREZ",,,,"20904","01","AGUASCALIENTES","005","Jesús María","0076","Los Ramírez","0035","001",,,,"Fijo","21.97375151","-102.32642168","2024-11"
"11109993","01001327121001461000000000U0","LADRILLERA SIN NOMBRE",,"327121","Fabricación de ladrillos no refractarios","0 a 5 personas","CALLE","CUÑAS","CALLE","BARRANCO","CALLE","CUMBRES","CALLE","ADOBES",,"SN",,,,,"FRACCIONAMIENTO","LOTES DE ARELLANO",,,,"20340","01","AGUASCALIENTES","001","Aguascalientes","0992","Lotes de Arellano","1763","005",,,,"Fijo","21.7954","-102.27126056","2024-11"
"10387182","01005327121000351000000000U5","LADRILLERA SIN NOMBRE",,"327121","Fabricación de ladrillos no refractarios","0 a 5 personas","CALLE","JESUS MARIA","CALLE","FRANCISCO I. MADERO","CALLE","JOSEFA ORTIZ DE DOMINGUEZ","CALLE","PRIMAVERA","0","SN",,,,,"COLONIA","LOS RAMIREZ",,,,"20904","01","AGUASCALIENTES","005","Jesús María","0076","Los Ramírez","0035","005","4491981294",,,"Fijo","21.97102101","-102.32130595","2024-11"
"11504251","01001327121001531000000000U0","LADRILLERA SIN NOMBRE",,"327121","Fabricación de ladrillos no refractarios","0 a 5 personas","CALLE","ADOBES","CALLE","LADRILLERAS","CALLE","CUMBRES","CALLE","TABIQUES",,"SN",,,,,"FRACCIONAMIENTO","LOTES DE ARELLANO",,,,"20340","01","AGUASCALIENTES","001","Aguascalientes","0992","Lotes de Arellano","1763","001",,,,"Fijo","21.79606884","-102.26769511","2024-11"
"11546105","01001327121001431000000000U3","LADRILLERA SIN NOMBRE",,"327121","Fabricación de ladrillos no refractarios","0 a 5 personas","CALLE","TABIQUES","CALLE","CUMBRES","CALLE","BARRANCO","CALLE","ADOBES",,"SN",,,,,"FRACCIONAMIENTO","LOTES DE ARELLANO",,,,"20340","01","AGUASCALIENTES","001","Aguascalientes","0992","Lotes de Arellano","1763","006",,,,"Fijo","21.797154","-102.26999094","2024-11"
"10280753","01001327121001313000000000U3","LADRILLERA SIN NOMBRE",,"327121","Fabricación de ladrillos no refractarios","11 a 30 personas","PRIVADA","GEMA","CALLE","OPALO","OTRO(ESPECIFIQUE)","ARROYO","CALLE","OPALO","0","SN",,,,,"LOCALIDAD","NORIAS DE OJOCALIENTE",,,,"20367","01","AGUASCALIENTES","001","Aguascalientes","0293","Norias de Ojocaliente","3929","030",,,,"Fijo","21.88548064","-102.223614","2024-11"
"29718","01001327121000161000000000U7","LADRILLERA SIN NOMBRE",,"327121","Fabricación de ladrillos no refractarios","0 a 5 personas","CALLE","CLAVEL","CALLE","NARDO","CALLE","JAZMIN","CALLE","IRIS","108",,,,"0",,,"NORIAS DE PASO HONDO",,,,"20384","01","AGUASCALIENTES","001","Aguascalientes","0357","Norias del Paso Hondo","4166","022",,,,"Semifijo","21.86500935","-102.20645615","2014-12"
"29719","01001327121000132000000000U8","LADRILLERA SIN NOMBRE",,"327121","Fabricación de ladrillos no refractarios","0 a 5 personas","CALLE","CLAVEL","CALLE","NARDO","CALLE","JAZMIN","CALLE","CLAVEL","112",,,,"0",,,"NORIAS DE PASO HONDO",,,,"20384","01","AGUASCALIENTES","001","Aguascalientes","0357","Norias del Paso Hondo","4166","022",,,,"Semifijo","21.86464596","-102.20668896","2014-12"
"29721","01001327121000151000000000U8","LADRILLERA SIN NOMBRE",,"327121","Fabricación de ladrillos no refractarios","6 a 10 personas","CALLE","CLAVEL","CALLE","NARDO","CALLE","JAZMIN","CALLE","NARDO",,"SN",,,,,,"NORIAS DE PASO HONDO",,,,"20384","01","AGUASCALIENTES","001","Aguascalientes","0357","Norias del Paso Hondo","4166","022",,,,"Semifijo","21.86569979","-102.20600019","2014-12"
"9734214","01001327121001361000000000U2","LADRILLERA SIN NOMBRE",,"327121","Fabricación de ladrillos no refractarios","0 a 5 personas","CALLE","CORAL","PRIVADA","NINGUNO","OTRO(ESPECIFIQUE)","NINGUNO","CALLE","RUBI","0","SN",,,,,"LOCALIDAD","NORIAS DE OJOCALIENTE",,,,"20367","01","AGUASCALIENTES","001","Aguascalientes","0293","Norias de Ojocaliente","3666","004",,,,"Fijo","21.88811532","-102.21557541","2024-11"
"10342311","01001327121001371000000000U1","LADRILLERA SIN NOMBRE",,"327121","Fabricación de ladrillos no refractarios","0 a 5 personas","CALLE","TOPACIO","OTRO(ESPECIFIQUE)","ARROYO","CALLE","MARFIL","OTRO(ESPECIFIQUE)","ARROYO","0","SN",,,,,"LOCALIDAD","NORIAS DE OJOCALIENTE",,,,"20367","01","AGUASCALIENTES","001","Aguascalientes","0293","Norias de Ojocaliente","3666","006",,,,"Fijo","21.89169584","-102.21251756","2024-11"
"10205057","01001327121001541000000000U9","LADRILLERA SIN NOMBRE",,"327121","Fabricación de ladrillos no refractarios","0 a 5 personas","PRIVADA","NINGUNO","PRIVADA","NINGUNO","OTRO(ESPECIFIQUE)","ARROYO","OTRO(ESPECIFIQUE)","ARROYO","0","SN",,,,,"LOCALIDAD","NORIAS DE OJOCALIENTE",,,,"20367","01","AGUASCALIENTES","001","Aguascalientes","0293","Norias de Ojocaliente","3929","014",,,,"Fijo","21.89038528","-102.21503443","2024-11"
"52008","01001327121000083000000000U3","LADRILLERA SIN NOMBRE",,"327121","Fabricación de ladrillos no refractarios","11 a 30 personas","CALLE","TOPACIO","OTRO(ESPECIFIQUE)","ARROYO","CALLE","MARFIL","OTRO(ESPECIFIQUE)","ARROYO","0","SN",,,,,"LOCALIDAD","NORIAS DE OJOCALIENTE",,,,"20367","01","AGUASCALIENTES","001","Aguascalientes","0293","Norias de Ojocaliente","3666","006","4491904090",,,"Fijo","21.89135948","-102.21289633","2010-07"
"9705870","01007327121000082000000000U2","LADRILLERA SOCOYOTE",,"327121","Fabricación de ladrillos no refractarios","6 a 10 personas","CALLE","JUAN PABLO II","CALLE","JUAN PABLO II","AVENIDA","UNIVERSIDAD","CALLE","JUAN PABLO II",,"SN",,,,,"COLONIA","INDEPENDENCIA",,,,"20410","01","AGUASCALIENTES","007","Rincón de Romos","0001","Rincón de Romos","0063","046","4651041551",,,"Fijo","22.22290809","-102.31411214","2024-11"
"8251026","01001327121001011000000000U3","LADRILLERA TAPIA",,"327121","Fabricación de ladrillos no refractarios","0 a 5 personas","CALLE","CUMBRES","CALLE","TABIQUES","CALLE","LISTONES","CALLE","TABIQUES","0","SN",,,"0",,"FRACCIONAMIENTO","LOTES DE ARELLANO",,,,"20340","01","AGUASCALIENTES","001","Aguascalientes","0992","Lotes de Arellano","1763","020",,,,"Fijo","21.79848005","-102.26948822","2019-11"
"7066422","01001327121000661000000000U6","LADRILLERA TOÑO",,"327121","Fabricación de ladrillos no refractarios","0 a 5 personas","CALLE","TABIQUES","CALLE","CALLE DE LA QUEMA","CALLE","LADRILLERAS","CALLE","ADOBES","0","SN",,,"0",,"FRACCIONAMIENTO","LOTES DE ARELLANO",,,,"20340","01","AGUASCALIENTES","001","Aguascalientes","0992","Lotes de Arellano","1763","002",,,,"Fijo","21.79695351","-102.26524772","2019-11"
"8388013","01005327121000181000000000U6","LADRILLERA URZUA",,"327121","Fabricación de ladrillos no refractarios","0 a 5 personas","CARRETERA","LOCALIDAD 800","OTRO(ESPECIFIQUE)","NINGUNO","OTRO(ESPECIFIQUE)","NINGUNO","OTRO(ESPECIFIQUE)","NINGUNO",,"DOMICILIO CONOCIDO",,,,,"LOCALIDAD","LAS ADJUNTAS",,,,"20905","01","AGUASCALIENTES","005","Jesús María","0428","Las Adjuntas","0035","800",,,,"Fijo","21.96783745","-102.32011109","2019-11"
"6912515","01001327121000471000000000U0","LADRILLERA VALDEZ",,"327121","Fabricación de ladrillos no refractarios","0 a 5 personas","CALLE","ADOBES","CALLE","BARRANCO","CALLE","CUMBRES","CALLE","CUÑAS","0","SN",,,"0",,"FRACCIONAMIENTO","LOTES DE ARELLANO",,,,"20340","01","AGUASCALIENTES","001","Aguascalientes","0992","Lotes de Arellano","1763","005",,,,"Fijo","21.79647885","-102.27197223","2019-11"
"10609688","01001327121001382000000000U8","LADRILLERA VALDEZ",,"327121","Fabricación de ladrillos no refractarios","6 a 10 personas","CALLE","TOPACIO","OTRO(ESPECIFIQUE)","ARROYO","CALLE","MARFIL","OTRO(ESPECIFIQUE)","ARROYO","0","SN",,,"101","A","LOCALIDAD","NORIAS DE OJOCALIENTE",,,,"20367","01","AGUASCALIENTES","001","Aguascalientes","0293","Norias de Ojocaliente","3666","006",,,,"Fijo","21.89077763","-102.21356648","2024-11"
"6912131","01001327121000351000000000U4","LADRILLERA VAZQUEZ",,"327121","Fabricación de ladrillos no refractarios","0 a 5 personas","CALLE","ARCILLA","CALLE","LADRILLERAS","CALLE","CUMBRES","CALLE","LOPEZ MATEOS","0","SN",,,"0",,"FRACCIONAMIENTO","LOTES DE ARELLANO",,,,"20340","01","AGUASCALIENTES","001","Aguascalientes","0992","Lotes de Arellano","1763","014",,,,"Fijo","21.79811187","-102.26722296","2019-11"
"7066310","01001327121000491000000000U8","LADRILLERA VAZQUEZ",,"327121","Fabricación de ladrillos no refractarios","0 a 5 personas","CALLE","TABIQUES","CALLE","CALLE DE LA QUEMA","CALLE","LADRILLERAS","CALLE","ARCILLA","3",,,,"0",,"FRACCIONAMIENTO","LOTES DE ARELLANO",,,,"20340","01","AGUASCALIENTES","001","Aguascalientes","0992","Lotes de Arellano","1763","009",,,,"Fijo","21.79707113","-102.26546176","2019-11"
"9849868","01001327121001401000000000U6","LADRLLERA",,"327121","Fabricación de ladrillos no refractarios","0 a 5 personas","CALLE","ADOBES","CALLE","CALLE DE LA QUEMA","CALLE","LADRILLERAS","CALLE","CUÑAS","0","SN",,,,,"FRACCIONAMIENTO","LOTES DE ARELLANO",,,,"20340","01","AGUASCALIENTES","001","Aguascalientes","0992","Lotes de Arellano","1763","003",,,,"Fijo","21.79589953","-102.26588707","2024-11"
"7408261","01007327121000041000000000U8","RANCHO LA MEZQUITERA",,"327121","Fabricación de ladrillos no refractarios","0 a 5 personas","CALLE","JUAN PABLO II","CALLE","JUAN PABLO II","AVENIDA","UNIVERSIDAD","CALLE","JUAN PABLO II","0","SN",,,"0",,"COLONIA","INDEPENDENCIA",,,,"20410","01","AGUASCALIENTES","007","Rincón de Romos","0001","Rincón de Romos","0063","046","4651017463",,,"Fijo","22.22260873","-102.31401394","2019-11"
"49704","01005327121000081000000000U8","VENTA DE LADRILLO",,"327121","Fabricación de ladrillos no refractarios","0 a 5 personas","CALLE","MIGUEL HIDALGO","PRIVADA","SAN NICOLAS","PRIVADA","SAN NICOLAS","CALLE","FRANCISCO I. MADERO","0","SN",,,,,"COLONIA","LOS RAMIREZ",,,,"20904","01","AGUASCALIENTES","005","Jesús María","0076","Los Ramírez","0035","001","4499559562",,,"Fijo","21.97365142","-102.32653821","2014-12"
"10740346","01005327121000391000000000U1","VENTA DE LADRILLO",,"327121","Fabricación de ladrillos no refractarios","0 a 5 personas","CALLE","JESUS MARIA","CALLE","FRANCISCO I. MADERO","CALLE","JOSEFA ORTIZ DE DOMINGUEZ","CALLE","PRIMAVERA","115",,,,,,"COLONIA","LOS RAMIREZ",,,,"20904","01","AGUASCALIENTES","005","Jesús María","0076","Los Ramírez","0035","005","4495478177",,,"Fijo","21.97123011","-102.32115075","2024-11"
"10798333","01007327121000011000000000U1","VENTA DE LADRILLO SIN NOMBRE",,"327121","Fabricación de ladrillos no refractarios","6 a 10 personas","AVENIDA","MORELOS","CALLE","LA PEDRERA","CALLE","LA PEDRERA","CALLE","LA PEDRERA",,"SN",,,,,"COLONIA","SANTA ELENA",,,,"20403","01","AGUASCALIENTES","007","Rincón de Romos","0001","Rincón de Romos","0059","046","4651080054",,,"Fijo","22.23765202","-102.31778394","2024-11"
"10037186","01005327121000381000000000S2","VENTA DE LADRILLOS BODEGA",,"327121","Fabricación de ladrillos no refractarios","0 a 5 personas","CALLE","LAS FLORES","CALLE","MARIANO MATAMOROS","CALLE","IGNACIO ALLENDE","CALLE","BELTRAN","0","SN",,,,,"COLONIA","ZONA CENTRO",,,,"20900","01","AGUASCALIENTES","005","Jesús María","0001","Jesús María","0020","001",,,,"Fijo","21.96322034","-102.34792091","2024-11"
